glay,degree,hub_status,mean_log_expression,gene,selected,shared name,variance_log_expression,weighted_degree,rede,gene_busca,motivo_prioridade,Entry,Entry Name,Reviewed,Protein names,Gene Names,Organism,Gene Ontology (biological process),Gene Ontology (molecular function),Gene Ontology (cellular component),Function [CC],InterPro,Pfam,annotation_status
15,12,non_hub,1.5307597507188098,Smp_341160.2,False,Smp_341160.2,3.397944865559112,11.87608625916116,positiva,Smp_341160,top5_por_glay,A0A5K4FC22,A0A5K4FC22_SCHMA,unreviewed,receptor protein-tyrosine kinase (EC 2.7.10.1),,Schistosoma mansoni (Blood fluke),cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169],ATP binding [GO:0005524]; metal ion binding [GO:0046872]; transmembrane receptor protein tyrosine kinase activity [GO:0004714],plasma membrane [GO:0005886]; receptor complex [GO:0043235],,IPR003961;IPR036116;IPR006211;IPR006212;IPR009030;IPR013783;IPR011009;IPR000719;IPR000494;IPR036941;IPR050122;IPR001245;IPR008266;IPR020635;,PF00757;PF07714;PF01030;,found
15,12,non_hub,2.4432424420291152,Smp_323230.1,False,Smp_323230.1,8.418126881348664,11.861671262197875,positiva,Smp_323230,top5_por_glay,A0A5K4F9F3,A0A5K4F9F3_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
15,12,non_hub,1.0352114845163811,Smp_170910.1,False,Smp_170910.1,1.7209319789144348,11.853960424360732,positiva,Smp_170910,top5_por_glay,A0A5K4EWJ8,A0A5K4EWJ8_SCHMA,unreviewed,RFX-type winged-helix domain-containing protein,,Schistosoma mansoni (Blood fluke),,"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]",nucleus [GO:0005634],,IPR003150;IPR039779;IPR057321;IPR036388;IPR036390;,PF25340;PF02257;,found
15,12,non_hub,1.0352114845163811,Smp_170910.1,False,Smp_170910.1,1.7209319789144348,11.853960424360732,positiva,Smp_170910,top5_por_glay,A0A3Q0KST6,A0A3Q0KST6_SCHMA,unreviewed,RFX-type winged-helix domain-containing protein,,Schistosoma mansoni (Blood fluke),,"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]",nucleus [GO:0005634],,IPR003150;IPR039779;IPR057321;IPR036388;IPR036390;,PF25340;PF02257;,found
17,1,non_hub,0.4920882457650788,Smp_245600.2,False,Smp_245600.2,0.7531085605748866,0.9777669993243636,positiva,Smp_245600,top5_por_glay,A0A5K4F0U2,A0A5K4F0U2_SCHMA,unreviewed,Anion exchange protein,,Schistosoma mansoni (Blood fluke),bicarbonate transport [GO:0015701]; monoatomic ion homeostasis [GO:0050801],monoatomic anion transmembrane transporter activity [GO:0008509]; solute:inorganic anion antiporter activity [GO:0005452],plasma membrane [GO:0005886],,IPR013769;IPR011531;IPR003020;IPR016152;,PF07565;PF00955;,found
17,1,non_hub,0.4920882457650788,Smp_245600.2,False,Smp_245600.2,0.7531085605748866,0.9777669993243636,positiva,Smp_245600,top5_por_glay,A0A5K4F3N9,A0A5K4F3N9_SCHMA,unreviewed,Anion exchange protein,,Schistosoma mansoni (Blood fluke),bicarbonate transport [GO:0015701]; monoatomic ion homeostasis [GO:0050801],monoatomic anion transmembrane transporter activity [GO:0008509]; solute:inorganic anion antiporter activity [GO:0005452],plasma membrane [GO:0005886],,IPR013769;IPR011531;IPR003020;IPR016152;,PF07565;PF00955;,found
17,1,non_hub,0.9060917039888262,Smp_319970.1,False,Smp_319970.1,1.7159974942354193,0.9777669993243636,positiva,Smp_319970,top5_por_glay,A0A5K4F8N9,A0A5K4F8N9_SCHMA,unreviewed,EF-hand domain-containing protein,,Schistosoma mansoni (Blood fluke),microtubule-based process [GO:0007017],calcium ion binding [GO:0005509],dynein complex [GO:0030286],,IPR037177;IPR001372;IPR011992;IPR002048;,PF01221;,found
18,8,non_hub,5.602650119516976,Smp_319930.1,False,Smp_319930.1,14.25152434951182,7.899984884411399,positiva,Smp_319930,top5_por_glay,A0A5K4F5A1,A0A5K4F5A1_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
18,7,non_hub,2.2370131699699844,Smp_322350.1,False,Smp_322350.1,2.2411356875724726,6.937212336133456,positiva,Smp_322350,top5_por_glay,A0A5K4FEL7,A0A5K4FEL7_SCHMA,unreviewed,Heparosan-N-sulfate-glucuronate 5-epimerase,,Schistosoma mansoni (Blood fluke),carbohydrate metabolic process [GO:0005975]; heparan sulfate proteoglycan biosynthetic process [GO:0015012]; heparin proteoglycan biosynthetic process [GO:0030210],heparosan-N-sulfate-glucuronate 5-epimerase activity [GO:0047464],Golgi apparatus [GO:0005794],,IPR008928;IPR010598;IPR039721;,PF06662;,found
18,7,non_hub,2.0285066097317133,Smp_242860.2,False,Smp_242860.2,1.8394820602664723,6.930171213530619,positiva,Smp_242860,top5_por_glay,A0A5K4F114,A0A5K4F114_SCHMA,unreviewed,Trafficking protein particle complex subunit 8,,Schistosoma mansoni (Blood fluke),,,TRAPPIII protein complex [GO:1990072],,IPR058541;IPR058538;IPR024420;,PF24545;PF24544;PF12739;,found
18,7,non_hub,2.0285066097317133,Smp_242860.2,False,Smp_242860.2,1.8394820602664723,6.930171213530619,positiva,Smp_242860,top5_por_glay,A0A5K4F1E8,A0A5K4F1E8_SCHMA,unreviewed,Trafficking protein particle complex subunit 8,,Schistosoma mansoni (Blood fluke),,,TRAPPIII protein complex [GO:1990072],,IPR058541;IPR058538;IPR024420;,PF24545;PF24544;PF12739;,found
18,7,non_hub,2.317274179507414,Smp_104500.2,False,Smp_104500.2,2.386963630635073,6.910964359285564,positiva,Smp_104500,top5_por_glay,A0A5K4EJ87,A0A5K4EJ87_SCHMA,unreviewed,Phospholipid-transporting ATPase (EC 7.6.2.1),,Schistosoma mansoni (Blood fluke),phospholipid translocation [GO:0045332],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; magnesium ion binding [GO:0000287]; phosphatidylserine floppase activity [GO:0090556],plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802],,IPR023299;IPR018303;IPR023298;IPR008250;IPR059000;IPR036412;IPR023214;IPR006539;IPR032631;IPR001757;IPR032630;IPR044492;,PF13246;PF00122;PF16212;PF16209;,found
18,7,non_hub,2.317274179507414,Smp_104500.2,False,Smp_104500.2,2.386963630635073,6.910964359285564,positiva,Smp_104500,top5_por_glay,A0A5K4EK18,A0A5K4EK18_SCHMA,unreviewed,Phospholipid-transporting ATPase (EC 7.6.2.1),,Schistosoma mansoni (Blood fluke),phospholipid translocation [GO:0045332],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; magnesium ion binding [GO:0000287]; phosphatidylserine floppase activity [GO:0090556],plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802],,IPR023299;IPR018303;IPR023298;IPR008250;IPR059000;IPR036412;IPR023214;IPR006539;IPR032631;IPR001757;IPR032630;IPR044492;,PF13246;PF00122;PF16212;PF16209;,found
18,7,non_hub,2.317274179507414,Smp_104500.2,False,Smp_104500.2,2.386963630635073,6.910964359285564,positiva,Smp_104500,top5_por_glay,A0A3Q0KJY3,A0A3Q0KJY3_SCHMA,unreviewed,Phospholipid-transporting ATPase (EC 7.6.2.1),,Schistosoma mansoni (Blood fluke),phospholipid translocation [GO:0045332],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; magnesium ion binding [GO:0000287]; phosphatidylserine floppase activity [GO:0090556],plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802],,IPR023299;IPR018303;IPR023298;IPR008250;IPR059000;IPR036412;IPR023214;IPR006539;IPR032631;IPR001757;IPR032630;IPR044492;,PF13246;PF00122;PF16212;PF16209;,found
18,7,non_hub,3.069432400025124,Smp_335110.1,False,Smp_335110.1,0.9676145846356652,6.876340968776046,positiva,Smp_335110,top5_por_glay,G4LZG1,G4LZG1_SCHMA,unreviewed,"Short chain dehydrogenase,putative",,Schistosoma mansoni (Blood fluke),,oxidoreductase activity [GO:0016491],,,IPR036291;IPR002347;,PF00106;,found
19,3,non_hub,3.7234362104953993,Smp_181730.1,False,Smp_181730.1,6.841724968523863,2.983930039095624,positiva,Smp_181730,top5_por_glay,C4QQC2,C4QQC2_SCHMA,unreviewed,Serine protease,,Schistosoma mansoni (Blood fluke),,,,,,,found
19,3,non_hub,2.6703542991563745,Smp_121990.2,False,Smp_121990.2,0.9537781861731506,2.983088106088595,positiva,Smp_121990,top5_por_glay,A0A3Q0KKE9,A0A3Q0KKE9_SCHMA,unreviewed,Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3),,Schistosoma mansoni (Blood fluke),glycerol-3-phosphate metabolic process [GO:0006072],calcium ion binding [GO:0005509]; glycerol-3-phosphate dehydrogenase (quinone) activity [GO:0004368],mitochondrion [GO:0005739],,IPR031656;IPR038299;IPR011992;IPR018247;IPR002048;IPR006076;IPR036188;IPR000447;,PF01266;PF16901;PF13499;,found
19,3,non_hub,2.6703542991563745,Smp_121990.2,False,Smp_121990.2,0.9537781861731506,2.983088106088595,positiva,Smp_121990,top5_por_glay,A0A5K4EKL2,A0A5K4EKL2_SCHMA,unreviewed,Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3),,Schistosoma mansoni (Blood fluke),glycerol-3-phosphate metabolic process [GO:0006072],calcium ion binding [GO:0005509]; glycerol-3-phosphate dehydrogenase (quinone) activity [GO:0004368],mitochondrion [GO:0005739],,IPR031656;IPR038299;IPR011992;IPR018247;IPR002048;IPR006076;IPR036188;IPR000447;,PF01266;PF16901;PF13499;,found
19,3,non_hub,2.2661972192212034,Smp_313630.1,False,Smp_313630.1,1.0021448376291389,2.978530442937749,positiva,Smp_313630,top5_por_glay,A0A5K4F5D2,A0A5K4F5D2_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
19,3,non_hub,2.364167753653915,Smp_317170.1,False,Smp_317170.1,3.1009599861895416,2.9635057730802363,positiva,Smp_317170,top5_por_glay,A0A5K4FDN7,A0A5K4FDN7_SCHMA,unreviewed,Peptidase S1 domain-containing protein,,Schistosoma mansoni (Blood fluke),proteolysis [GO:0006508],serine-type endopeptidase activity [GO:0004252],,,IPR009003;IPR043504;IPR051487;IPR001254;,PF00089;,found
6,14,hub,1.236062621337813,Smp_318100.1,False,Smp_318100.1,1.652249780782952,13.744316811149975,negativa,Smp_318100,hub;top5_por_glay;top_grau_rede,A0A5K4F6C0,A0A5K4F6C0_SCHMA,unreviewed,Peptidase S1 domain-containing protein,,Schistosoma mansoni (Blood fluke),proteolysis [GO:0006508],serine-type endopeptidase activity [GO:0004252],,,IPR009003;IPR043504;IPR001254;,PF00089;,found
6,17,hub,1.1514008822226718,Smp_327370.1,False,Smp_327370.1,1.6431234655380222,16.754165300745886,negativa,Smp_327370,hub;top5_por_glay;top_grau_rede,A0A5K4F8G0,A0A5K4F8G0_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
6,17,hub,0.9264215728151068,Smp_032670.1,False,Smp_032670.1,1.0236258168139434,16.749865440724687,negativa,Smp_032670,hub;top5_por_glay;top_grau_rede,A0A3Q0KE60,A0A3Q0KE60_SCHMA,unreviewed,Egg protein C122-like,,Schistosoma mansoni (Blood fluke),,,,,,,found
6,17,hub,0.9264215728151068,Smp_032670.1,False,Smp_032670.1,1.0236258168139434,16.749865440724687,negativa,Smp_032670,hub;top5_por_glay;top_grau_rede,A0A3Q0KE31,A0A3Q0KE31_SCHMA,unreviewed,Egg protein C122-like,,Schistosoma mansoni (Blood fluke),,,,,,,found
6,17,hub,0.9264215728151068,Smp_032670.1,False,Smp_032670.1,1.0236258168139434,16.749865440724687,negativa,Smp_032670,hub;top5_por_glay;top_grau_rede,A0A5K4EBV4,A0A5K4EBV4_SCHMA,unreviewed,Egg protein C122-like,,Schistosoma mansoni (Blood fluke),,,,,,,found
6,16,hub,1.1362429633033138,Smp_082410.1,False,Smp_082410.1,0.923066820000324,15.747204275950338,negativa,Smp_082410,hub;top5_por_glay;top_grau_rede,G4VGH8,G4VGH8_SCHMA,unreviewed,Syntaxin,,Schistosoma mansoni (Blood fluke),,,,,,,found
11,13,hub,1.1611025239821269,Smp_332600.2,False,Smp_332600.2,1.0392605662069117,12.710250393955496,negativa,Smp_332600,hub;top5_por_glay;top_grau_rede,A0A5K4F9S9,A0A5K4F9S9_SCHMA,unreviewed,MAM domain-containing protein,,Schistosoma mansoni (Blood fluke),,,membrane [GO:0016020],,IPR000998;,,found
11,13,hub,1.1611025239821269,Smp_332600.2,False,Smp_332600.2,1.0392605662069117,12.710250393955496,negativa,Smp_332600,hub;top5_por_glay;top_grau_rede,A0A5K4FAJ4,A0A5K4FAJ4_SCHMA,unreviewed,MAM domain-containing protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
11,13,hub,1.1611025239821269,Smp_332600.2,False,Smp_332600.2,1.0392605662069117,12.710250393955496,negativa,Smp_332600,hub;top5_por_glay;top_grau_rede,A0A5K4FBY4,A0A5K4FBY4_SCHMA,unreviewed,MAM domain-containing protein,,Schistosoma mansoni (Blood fluke),,,membrane [GO:0016020],,IPR013320;IPR000998;,PF00629;,found
5,26,hub,2.059921082965108,Smp_122790.2,False,Smp_122790.2,1.4722776704329477,25.657327727429703,negativa,Smp_122790,hub;top5_por_glay;top_grau_rede,A0A3Q0KKF0,A0A3Q0KKF0_SCHMA,unreviewed,Expressed conserved protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
5,26,hub,2.059921082965108,Smp_122790.2,False,Smp_122790.2,1.4722776704329477,25.657327727429703,negativa,Smp_122790,hub;top5_por_glay;top_grau_rede,A0AA82MLT7,A0AA82MLT7_SCHMA,unreviewed,Expressed conserved protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
5,24,hub,1.1474090943394777,Smp_335380.1,False,Smp_335380.1,1.101146027239278,23.69175704199705,negativa,Smp_335380,hub;top5_por_glay;top_grau_rede,A0A5K4FBL4,A0A5K4FBL4_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
5,16,hub,3.9450848553732456,Smp_055870.2,False,Smp_055870.2,0.7363535602432628,15.812377698359237,negativa,Smp_055870,hub;top_grau_rede,Q26586,Q26586_SCHMA,unreviewed,Vesicle-associated membrane protein 7 (Synaptobrevin-like protein 1),IMP25,Schistosoma mansoni (Blood fluke),protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192],,endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; phagocytic vesicle membrane [GO:0030670]; transport vesicle membrane [GO:0030658],,IPR010908;IPR001388;IPR051097;IPR042855;,PF00957;,found
5,13,hub,0.6437219845810968,Smp_203090.1,False,Smp_203090.1,0.7213707312237806,12.791972831566856,negativa,Smp_203090,hub;top_grau_rede,A0A3Q0KUW0,A0A3Q0KUW0_SCHMA,unreviewed,Smp_203090,,Schistosoma mansoni (Blood fluke),,,,,,,found
5,28,hub,2.267657350028229,Smp_017710.1,False,Smp_017710.1,1.6791758883744086,27.618825593062176,negativa,Smp_017710,hub;top5_por_glay;top_grau_rede,A0A3Q0KCU2,A0A3Q0KCU2_SCHMA,unreviewed,Putative rab,,Schistosoma mansoni (Blood fluke),endocytic recycling [GO:0032456]; regulation of cytokinesis [GO:0032465],calcium ion binding [GO:0005509],cleavage furrow [GO:0032154]; endocytic vesicle [GO:0030139]; midbody [GO:0030496]; recycling endosome membrane [GO:0055038],,IPR011992;IPR002048;IPR037245;IPR019018;IPR057316;IPR051977;,PF13499;PF25450;PF09457;,found
5,28,hub,2.267657350028229,Smp_017710.1,False,Smp_017710.1,1.6791758883744086,27.618825593062176,negativa,Smp_017710,hub;top5_por_glay;top_grau_rede,A0A5K4EAI3,A0A5K4EAI3_SCHMA,unreviewed,Putative rab,,Schistosoma mansoni (Blood fluke),endocytic recycling [GO:0032456]; regulation of cytokinesis [GO:0032465],calcium ion binding [GO:0005509],cleavage furrow [GO:0032154]; endocytic vesicle [GO:0030139]; midbody [GO:0030496]; recycling endosome membrane [GO:0055038],,IPR011992;IPR002048;IPR037245;IPR019018;IPR057316;IPR051977;,PF13499;PF25450;PF09457;,found
6,26,hub,0.8828747632236191,Smp_060620.1,False,Smp_060620.1,1.5550939993732475,25.628526291963503,negativa,Smp_060620,hub;top5_por_glay;top_grau_rede,A0A3Q0KGL8,A0A3Q0KGL8_SCHMA,unreviewed,5'-nucleotidase (EC 3.1.3.5),,Schistosoma mansoni (Blood fluke),nucleotide metabolic process [GO:0009117],5'-nucleotidase activity [GO:0008253]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166],cytoplasm [GO:0005737],,IPR036412;IPR023214;IPR006434;,PF05822;,found
5,28,hub,2.038421776349284,Smp_302310.2,False,Smp_302310.2,0.8404553233455235,27.67987856436857,negativa,Smp_302310,hub;top5_por_glay;top_grau_rede,A0A5K4F1S1,A0A5K4F1S1_SCHMA,unreviewed,EGF-like domain-containing protein,,Schistosoma mansoni (Blood fluke),,,,,IPR000742;IPR000884;IPR036383;,PF00090;,found
5,28,hub,2.038421776349284,Smp_302310.2,False,Smp_302310.2,0.8404553233455235,27.67987856436857,negativa,Smp_302310,hub;top5_por_glay;top_grau_rede,A0A5K4F246,A0A5K4F246_SCHMA,unreviewed,EGF-like domain-containing protein,,Schistosoma mansoni (Blood fluke),,,,,IPR000742;IPR000884;IPR036383;,PF00090;,found
5,25,hub,0.4904564920166311,Smp_347540.2,False,Smp_347540.2,0.7197940299901896,24.67645845557082,negativa,Smp_347540,hub;top5_por_glay;top_grau_rede,A0A5K4FC65,A0A5K4FC65_SCHMA,unreviewed,Glycosyltransferase-like protein LARGE1,,Schistosoma mansoni (Blood fluke),protein O-linked glycosylation via mannose [GO:0035269],glucuronosyltransferase activity [GO:0015020]; xylosyltransferase activity [GO:0042285],Golgi membrane [GO:0000139],,IPR002495;IPR029044;IPR051292;,PF01501;,found
5,25,hub,0.4904564920166311,Smp_347540.2,False,Smp_347540.2,0.7197940299901896,24.67645845557082,negativa,Smp_347540,hub;top5_por_glay;top_grau_rede,A0A5K4FCZ3,A0A5K4FCZ3_SCHMA,unreviewed,Glycosyltransferase-like protein LARGE1,,Schistosoma mansoni (Blood fluke),protein O-linked glycosylation via mannose [GO:0035269],glucuronosyltransferase activity [GO:0015020]; xylosyltransferase activity [GO:0042285],Golgi membrane [GO:0000139],,IPR002495;IPR029044;IPR051292;,PF01501;,found
1,13,hub,0.5842319674132046,Smp_328620.2,False,Smp_328620.2,0.8670852944364337,12.824530710147693,negativa,Smp_328620,hub;top5_por_glay;top_grau_rede,A0A5K4F9A4,A0A5K4F9A4_SCHMA,unreviewed,Ovule protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
1,13,hub,0.5842319674132046,Smp_328620.2,False,Smp_328620.2,0.8670852944364337,12.824530710147693,negativa,Smp_328620,hub;top5_por_glay;top_grau_rede,A0A5K4F8R0,A0A5K4F8R0_SCHMA,unreviewed,Ovule protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
5,14,hub,0.9846581527434723,Smp_323420.1,False,Smp_323420.1,0.8463064646098232,13.749332683191543,negativa,Smp_323420,hub;top_grau_rede,A0A5K4F5K4,A0A5K4F5K4_SCHMA,unreviewed,Ovule protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
6,12,non_hub,3.872901243591243,Smp_340300.2,False,Smp_340300.2,0.7457801086254747,11.847795246789836,negativa,Smp_340300,top_grau_rede,A0A5K4FBQ1,A0A5K4FBQ1_SCHMA,unreviewed,Ribosomal protein S6 kinase (EC 2.7.11.1),,Schistosoma mansoni (Blood fluke),intracellular signal transduction [GO:0035556],ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674],,,IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR016239;IPR041906;IPR008271;,PF00069;PF00433;,found
6,12,non_hub,3.872901243591243,Smp_340300.2,False,Smp_340300.2,0.7457801086254747,11.847795246789836,negativa,Smp_340300,top_grau_rede,A0A5K4FCM6,A0A5K4FCM6_SCHMA,unreviewed,Ribosomal protein S6 kinase (EC 2.7.11.1),,Schistosoma mansoni (Blood fluke),intracellular signal transduction [GO:0035556],ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674],,,IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR016239;IPR041906;IPR008271;,PF00069;PF00433;,found
6,12,non_hub,3.838091938380644,Smp_019690.2,False,Smp_019690.2,1.0998488214958655,11.80569048972908,negativa,Smp_019690,top_grau_rede,C4Q2F6,C4Q2F6_SCHMA,unreviewed,Splicing factor U2AF subunit (U2 snRNP auxiliary factor large subunit),,Schistosoma mansoni (Blood fluke),mRNA processing [GO:0006397]; RNA splicing [GO:0008380],RNA binding [GO:0003723],nucleus [GO:0005634],FUNCTION: Necessary for the splicing of pre-mRNA. {ECO:0000256|RuleBase:RU364135}.,IPR012677;IPR035979;IPR000504;IPR006529;,PF00076;,found
6,12,non_hub,2.1344931955961344,Smp_043500.2,False,Smp_043500.2,1.0161764417515895,11.805267652299866,negativa,Smp_043500,top_grau_rede,A0A3Q0KF39,A0A3Q0KF39_SCHMA,unreviewed,RNase_Zc3h12a domain-containing protein,,Schistosoma mansoni (Blood fluke),,mRNA binding [GO:0003729]; RNA endonuclease activity [GO:0004521],cytoplasmic ribonucleoprotein granule [GO:0036464]; nucleus [GO:0005634],,IPR021869;IPR051101;,PF11977;,found
6,12,non_hub,2.266412663085166,Smp_150000.1,False,Smp_150000.1,0.7081549867137146,11.803349052555538,negativa,Smp_150000,top_grau_rede,G4VI25,G4VI25_SCHMA,unreviewed,Gag protein,,Schistosoma mansoni (Blood fluke),,,,,IPR055469;,PF23055;,found
6,12,non_hub,1.7320870401460629,Smp_326770.2,False,Smp_326770.2,2.791809824690332,11.792630712513333,negativa,Smp_326770,top_grau_rede,A0A5K4F8U3,A0A5K4F8U3_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
6,12,non_hub,1.7320870401460629,Smp_326770.2,False,Smp_326770.2,2.791809824690332,11.792630712513333,negativa,Smp_326770,top_grau_rede,A0A5K4F6Q8,A0A5K4F6Q8_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
6,12,non_hub,1.7320870401460629,Smp_326770.2,False,Smp_326770.2,2.791809824690332,11.792630712513333,negativa,Smp_326770,top_grau_rede,A0A5K4FAA9,A0A5K4FAA9_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
5,12,non_hub,1.1056956593752405,Smp_312620.1,False,Smp_312620.1,1.1973285962383942,11.764621805174867,negativa,Smp_312620,top_grau_rede,A0A5K4F5P2,A0A5K4F5P2_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,membrane [GO:0016020],,IPR004254;,PF03006;,found
5,12,non_hub,1.1056956593752405,Smp_312620.1,False,Smp_312620.1,1.1973285962383942,11.764621805174867,negativa,Smp_312620,top_grau_rede,A0A5K4F550,A0A5K4F550_SCHMA,unreviewed,Monocyte to macrophage differentiation factor 2,,Schistosoma mansoni (Blood fluke),,,membrane [GO:0016020],,IPR004254;,PF03006;,found
1,11,non_hub,3.681487834230805,Smp_155320.1,False,Smp_155320.1,1.5273445006080475,10.866326524420783,negativa,Smp_155320,top5_por_glay;top_grau_rede,A0A3Q0KQI4,A0A3Q0KQI4_SCHMA,unreviewed,Tetraspanin,,Schistosoma mansoni (Blood fluke),,,membrane [GO:0016020],,IPR018499;IPR008952;,PF00335;,found
11,11,non_hub,1.4106011957287217,Smp_331440.1,False,Smp_331440.1,1.1991574237666285,10.863088416591864,negativa,Smp_331440,top5_por_glay;top_grau_rede,A0A5K4FA63,A0A5K4FA63_SCHMA,unreviewed,UPF0506 domain-containing protein,,Schistosoma mansoni (Blood fluke),,,extracellular region [GO:0005576],,IPR021712;,PF11703;,found
6,11,non_hub,3.328211281191916,Smp_000790.1,False,Smp_000790.1,0.834356990384452,10.853101961475971,negativa,Smp_000790,top_grau_rede,A0A3Q0KBE1,A0A3Q0KBE1_SCHMA,unreviewed,Actin binding LIM protein family member 2-related,,Schistosoma mansoni (Blood fluke),cytoskeleton organization [GO:0007010]; lamellipodium assembly [GO:0030032],actin filament binding [GO:0051015]; metal ion binding [GO:0046872],actin cytoskeleton [GO:0015629],,IPR051618;IPR003128;IPR036886;IPR001781;,PF00412;PF02209;,found
6,11,non_hub,3.328211281191916,Smp_000790.1,False,Smp_000790.1,0.834356990384452,10.853101961475971,negativa,Smp_000790,top_grau_rede,A0A5K4E8J8,A0A5K4E8J8_SCHMA,unreviewed,Actin binding LIM protein family member 2-related,,Schistosoma mansoni (Blood fluke),cytoskeleton organization [GO:0007010]; lamellipodium assembly [GO:0030032],actin filament binding [GO:0051015]; metal ion binding [GO:0046872],actin cytoskeleton [GO:0015629],,IPR051618;IPR003128;IPR036886;IPR001781;,PF00412;PF02209;,found
6,11,non_hub,2.209280837912451,Smp_200460.1,False,Smp_200460.1,0.7290257663192442,10.844664788110384,negativa,Smp_200460,top_grau_rede,A0A3Q0KV49,A0A3Q0KV49_SCHMA,unreviewed,SCP domain-containing protein,,Schistosoma mansoni (Blood fluke),,,,,IPR014044;IPR035940;IPR001283;IPR034113;,PF00188;,found
1,11,non_hub,0.6291734173777038,Smp_141010.2,False,Smp_141010.2,0.9198859297331836,10.839018134126746,negativa,Smp_141010,top5_por_glay;top_grau_rede,A0A5K4EP41,A0A5K4EP41_SCHMA,unreviewed,Fer-1-related,,Schistosoma mansoni (Blood fluke),plasma membrane organization [GO:0007009],metal ion binding [GO:0046872],cytoplasmic vesicle membrane [GO:0030659]; plasma membrane [GO:0005886],,IPR000008;IPR035892;IPR037720;IPR037722;IPR037723;IPR037724;IPR037725;IPR012968;IPR037721;IPR012560;IPR012561;IPR032362;IPR055072;IPR006614;,PF00168;PF22901;PF08165;PF08150;PF08151;PF16165;,found
1,11,non_hub,0.6291734173777038,Smp_141010.2,False,Smp_141010.2,0.9198859297331836,10.839018134126746,negativa,Smp_141010,top5_por_glay;top_grau_rede,A0A5K4EQ24,A0A5K4EQ24_SCHMA,unreviewed,Fer-1-related,,Schistosoma mansoni (Blood fluke),plasma membrane organization [GO:0007009],metal ion binding [GO:0046872],cytoplasmic vesicle membrane [GO:0030659]; plasma membrane [GO:0005886],,IPR000008;IPR035892;IPR037720;IPR037722;IPR037723;IPR037724;IPR037725;IPR012968;IPR037721;IPR012560;IPR012561;IPR032362;IPR055072;IPR006614;,PF00168;PF22901;PF08165;PF08150;PF08151;PF16165;,found
1,11,non_hub,0.6291734173777038,Smp_141010.2,False,Smp_141010.2,0.9198859297331836,10.839018134126746,negativa,Smp_141010,top5_por_glay;top_grau_rede,A0A5K4EPJ1,A0A5K4EPJ1_SCHMA,unreviewed,Fer-1-related,,Schistosoma mansoni (Blood fluke),plasma membrane organization [GO:0007009],metal ion binding [GO:0046872],cytoplasmic vesicle membrane [GO:0030659]; plasma membrane [GO:0005886],,IPR000008;IPR035892;IPR037720;IPR037722;IPR037723;IPR037724;IPR037725;IPR012968;IPR037721;IPR012560;IPR012561;IPR032362;IPR055072;IPR006614;,PF00168;PF22901;PF08165;PF08150;PF08151;PF16165;,found
